object_id,RIDF_tenders_awarded_value,timeperiod
21-381-03335,28925340.0,2022_04
21-381-03338,52000155.0,2022_01
21-393-03295,114023910.0,2022_01
21-387-03542,43986815.0,2022_02
21-387-03544,27610773.0,2022_02
21-388-03378,75601240.0,2022_03
21-388-03372,29164668.0,2021_09
21-388-03373,42022529.0,2024_04
21-383-03356,815755960.0,2021_08
21-383-03356,17220900.0,2024_03
21-388-03373,36458217.0,2024_03
21-396-03555,37815361.0,2021_12
21-376-03487,32815880.0,2021_06
21-382-03395,250975898.0,2021_07
21-382-03400,265302655.0,2021_07
21-382-03400,155239094.0,2021_05
21-376-03510,44554994.0,2021_11
21-388-03368,30814571.0,2021_11
21-390-03429,22885116.575,2021_11
21-393-03284,103120305.0,2021_11
21-380-03389,608914000.0,2021_10
21-388-03368,30401304.0,2021_10
