object_id,Preparedness Measures_tenders_awarded_value,timeperiod
21-381-03340,1640464.0,2022_03
21-394-03534,55430191.0,2022_03
21-395-03414,46310304.0,2022_03
21-383-03350,2137023.0,2020_06
21-383-03353,1061816.0,2020_06
21-387-03542,43986815.0,2022_02
21-372-03564,3600411.0,2025_09
21-372-03566,7164546.0,2025_09
21-378-03322,21241634.68,2025_09
21-378-03323,3894134.03,2025_09
21-378-03327,21133458.64,2025_09
21-379-03434,3531511.0,2025_09
21-379-03435,7139398.0,2025_09
21-379-03440,5852383.0,2025_09
21-380-03386,2429998.45,2025_09
21-381-03341,2125616.09,2025_09
21-390-03427,6715738.29,2025_09
21-383-03349,890806.0,2020_11
21-383-03351,2224088.0,2020_11
21-383-03353,1081812.0,2020_11
21-383-03356,1069629.0,2020_11
21-372-03564,8035725.0,2022_01
21-373-03347,7588788.0,2022_01
21-375-03443,478777776.0,2022_01
21-381-03338,52000155.0,2022_01
21-396-03557,134647566.0,2022_01
21-388-03385,3528495.0,2025_08
21-374-03588,13370672.04,2022_05
21-382-03396,3417282.06,2022_05
21-384-03278,2550572.0,2022_11
21-384-03279,3472103.0,2022_11
21-392-03572,750155.79,2022_11
21-388-03373,73993094.0,2022_10
21-380-03388,36834379.0,2022_04
21-381-03343,14734644.0,2022_04
21-386-03460,30166804.0,2022_04
21-375-03443,2277169.0,2022_12
21-388-03381,45965571.35,2022_12
21-388-03383,26949138.99,2022_12
21-388-03384,20790282.0,2022_12
21-374-03588,9600606.9,2022_07
21-377-03302,7116905.0,2022_07
21-388-03372,24198094.0,2022_07
21-372-03558,3402936.0,2026_04
21-372-03562,6350012.0,2026_04
21-382-03396,4238977.33,2023_08
21-391-03329,9901945.0,2023_08
21-391-03330,1426212.0,2023_08
21-391-03331,1439745.0,2023_08
21-379-03434,467851217.0,2026_05
21-379-03438,17622118.0,2026_05
21-381-03341,47750305.48,2026_05
21-382-03401,64461885.21,2026_05
21-387-03542,3188125.0,2026_05
21-388-03371,71851637.0,2026_05
21-393-03293,35634340.33,2026_05
21-394-03535,10463372.45,2026_05
21-395-03411,14341414.96,2026_05
21-395-03416,21580208.44,2026_05
21-398-03470,2029995.9,2026_05
21-396-03557,7451843.0,2024_02
21-381-03335,2779450.0,2024_03
21-381-03340,1148196.0,2024_03
21-387-03539,3470700.0,2024_03
21-395-03411,0.0,2024_03
21-395-03413,29600284.0,2024_03
21-395-03419,30551733.0,2024_03
21-396-03557,39442844.0,2024_03
21-398-03468,574492.0,2024_03
21-374-03584,1076912.0,2026_02
21-381-03345,535518.0,2026_02
21-383-03349,1344337.0,2026_02
21-385-03524,1079935.0,2026_02
21-385-03527,3155148.5700000003,2026_02
21-385-03529,1440226.0,2026_02
21-389-03362,5733008.0,2026_02
21-390-03430,7143350.0,2026_02
21-393-03288,43595662.23,2026_02
21-395-03411,3455090.078,2026_02
21-396-03549,3449074.0,2026_02
21-396-03557,3436121.0,2026_02
21-398-03473,5084199.0,2026_02
21-381-03341,1311667.0,2024_07
21-385-03526,2281262.41,2024_07
21-385-03529,2706865.83,2024_07
21-385-03530,14408318.09,2024_07
21-389-03360,1707836.0,2024_07
21-399-03484,1099180.0,2024_07
21-372-03564,3518951.0,2024_12
21-376-03488,10495440.35,2024_12
21-376-03495,3094394.43,2024_12
21-376-03498,3402732.08,2024_12
21-376-03503,6384984.81,2024_12
21-383-03349,7246544.92,2024_12
21-383-03350,1195579.08,2024_12
21-383-03353,4268581.73,2024_12
21-383-03355,1482410.3,2024_12
21-385-03524,1935463.74,2024_12
21-389-03357,36198467.0,2024_12
21-396-03550,29117009.0,2024_12
