Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_CERWI_117491_2,Online Tender03/SERW Division BOudh 2025-26,Construction of Toilet facilities for Transgender persons and Persons with Disbilities PWD Child safe washroom and a separate room for nursing monthers in the Court complexsof Kantamal for the year 2025-26,Construction of Toilet facilities for Transgender persons and Persons with Disbilities PWD Child safe washroom and a separate room for nursing monthers in the Court complexsof Kantamal for the year 2025-26,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,01-Sep-2025 10:00 AM,NA ,90.0,No ,No,Online,10-Sep-2025 11:00 AM,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-BOUDH,O/o SERWDivision Boudh,762014.0,1.0,"11,92,375",BIDYARAM MAHAKUL,"1,013,638",Accepted-AOC,28-Oct-2025,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-BOUDH
2025_ORULB_114835_22,BPDM-7 OF 2025/2026,Construction of Road from Rakhalgope School to Baghra road J.D. Cinema Hall in Ward No.16,Construction of Road from Rakhalgope School to Baghra road J.D. Cinema Hall in Ward No.16,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Jun-2025 01:00 PM,NA ,120.0,No ,No,Online,22-Jul-2025 11:30 AM,Municipal Bodies||Baripada Municipality,Baripada Municipality,757001.0,1.0,"8,47,458",ANTARYAMI DAS,"999,900",Rejected-Finance,13-Oct-2025,Municipal Bodies||Baripada Municipality
2025_OLIC_113173_3,02/2025-26,Revival of Machamara_I RL project undeer Gosani Block of Gajapati District,Revival of Machamara_I RL project undeer Gosani Block of Gajapati District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,08-May-2025 11:00 AM,NA ,90.0,No ,No,Online,17-May-2025 11:00 AM,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Paralakhemundi,"Executive Engineer, L.I. Division, Paralakhemundi",761200.0,1.0,"12,71,000",SAROJ JENA,"1,269,729.031",Rejected-Technical,25-Oct-2025,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Paralakhemundi
2025_ORULB_114835_36,BPDM-7 OF 2025/2026,Repair and Renovation of Rakhalgope U.P. School in Ward No.16,Repair and Renovation of Rakhalgope U.P. School in Ward No.16,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Jun-2025 01:00 PM,NA ,120.0,No ,No,Online,22-Jul-2025 11:30 AM,Municipal Bodies||Baripada Municipality,Baripada Municipality,757001.0,1.0,"16,94,915",PRASANTA KUMAR BEHERA,"1,999,799",Accepted-AOC,10-Oct-2025,Municipal Bodies||Baripada Municipality
2025_OSPHW_115875_44,08/OPHWC/2025-26,Constn. of 6 F type Staff Qtrs. at Kamakhyanagar Fire Station in Dhenkanal District,Building Work,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,24-Jul-2025 06:00 PM,NA ,90.0,No ,No,Online,11-Aug-2025 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,Dhenkanal.,751022.0,2.0,"1,59,41,240",BISWAJIT ROUT,"13,934,237.72",Rejected-Finance,23-Oct-2025,Orissa State Police Housing and Welfare Corporation Ltd
2025_OSPHW_115875_50,08/OPHWC/2025-26,"Construction of Boundary wall at New Land of I.T.I., Kotagarh, Dist.-Kandhamal",Building Work,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,24-Jul-2025 06:00 PM,NA ,90.0,No ,No,Online,11-Aug-2025 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,Kandhamal,751022.0,2.0,"1,19,92,670",isar engineers pvt ltd,"10,194,968",Rejected-Finance,29-Oct-2025,Orissa State Police Housing and Welfare Corporation Ltd
2025_CEMWR_114029_1,EE/MDL- 01(2)/ 2025-26,"Rubber Seal changing, replacement of steel wire rope with socket and turn buckle assembly and maintenance painting of Gate and Hoist of Size( 7600 mm X 4600 mm) at Rd 10581m under Subarnarekha irrigation Division No-I Jharpokharia for the year2025-26",Gate works,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,02-Jun-2025 10:00 AM,NA ,90.0,No ,No,Online,10-Jun-2025 11:00 AM,Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Salapada,Jharpokhoria,757086.0,1.0,"9,55,834",M/S Abirvab Steel Product,"812,554.849",Rejected-Finance,30-Jul-2025,Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Salapada
2025_EICCL_117581_6,SE(RandB)BLS-Divn-1-24/2025-26,"Repair to JR Patnaik Road from Bhaskarganj Chhak to Balashram Chhak road from 0.00 km to 0.440 km such as berm cleaning, pot hole repair with BUSG, PMC and Seal Coat in the Dist. Of Balasore for the year 2025-26","Repair to JR Patnaik Road from Bhaskarganj Chhak to Balashram Chhak road from 0.00 km to 0.440 km such as berm cleaning, pot hole repair with BUSG, PMC and Seal Coat in the Dist. Of Balasore for the year 2025-26",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,03-Sep-2025 10:00 AM,NA ,90.0,No ,No,Online,11-Sep-2025 10:00 AM,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BALASORE,Balasore,756001.0,1.0,,MANIKA SETHI,"613,884.82",Rejected-AOC,06-Oct-2025,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BALASORE
2024_EICCL_106103_5,S.E.-BNJ-RandB-13/2024-25,Construction of Peddy Procurement Center at Balichai SCS under Polasara Block,Building Work,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,28-Oct-2024 12:00 PM,NA ,90.0,No ,No,Online,11-Nov-2024 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-BHANJANAGAR,At Balichai,761111.0,2.0,"77,53,329",MAHENDRA PRADHAN,"6,591,105",Rejected-AOC,15-Oct-2025,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-BHANJANAGAR
2025_ORULB_116989_13,ATH-NAC-01/2025-26,Construction of RCC drain with cover slab from Ramesh Sahoo House to Santosh Pradhan house in w.no.13,Construction of RCC drain with cover slab from Ramesh Sahoo House to Santosh Pradhan house in w.no.13,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,19-Aug-2025 11:00 AM,NA ,30.0,No ,No,Online,03-Sep-2025 11:00 AM,Municipal Bodies||Athgarh NAC,Athgarh NAC,754029.0,1.0,"2,06,625",BISWAJIT SETHY,"175,652.02",Rejected-AOC,31-Oct-2025,Municipal Bodies||Athgarh NAC
